2018-07-31 00:30:01 status unpacked base-passwd:armhf 3.5.39
2018-07-31 00:30:01 status unpacked base-passwd:armhf 3.5.39
2018-07-31 00:30:01 install bash:armhf <none> 4.3-14ubuntu1
2018-07-31 00:30:01 status half-installed bash:armhf 4.3-14ubuntu1
2018-07-31 00:30:01 status unpacked bash:armhf 4.3-14ubuntu1
2018-07-31 00:30:01 status unpacked bash:armhf 4.3-14ubuntu1
2018-07-31 00:30:01 install bsdutils:armhf <none> 1:2.27.1-6ubuntu3
2018-07-31 00:30:01 status half-installed bsdutils:armhf 1:2.27.1-6ubuntu3
2018-07-31 00:30:01 status unpacked bsdutils:armhf 1:2.27.1-6ubuntu3
2018-07-31 00:30:01 status unpacked bsdutils:armhf 1:2.27.1-6ubuntu3
2018-07-31 00:30:01 install coreutils:armhf <none> 8.25-2ubuntu2
2018-07-31 00:30:01 status half-installed coreutils:armhf 8.25-2ubuntu2
2018-07-31 00:30:01 status unpacked coreutils:armhf 8.25-2ubuntu2
2018-07-31 00:30:02 status unpacked coreutils:armhf 8.25-2ubuntu2
2018-07-31 00:30:02 install dash:armhf <none> 0.5.8-2.1ubuntu2
2018-07-31 00:30:02 status half-installed dash:armhf 0.5.8-2.1ubuntu2
2018-07-31 00:30:02 status unpacked dash:armhf 0.5.8-2.1ubuntu2
2018-07-31 00:30:02 status unpacked dash:armhf 0.5.8-2.1ubuntu2
2018-07-31 00:30:02 install debconf:all <none> 1.5.58ubuntu1
2018-07-31 00:30:02 status half-installed debconf:all 1.5.58ubuntu1
2018-07-31 00:30:02 status unpacked debconf:all 1.5.58ubuntu1
2018-07-31 00:30:02 status unpacked debconf:all 1.5.58ubuntu1
2018-07-31 00:30:02 install debianutils:armhf <none> 4.7
2018-07-31 00:30:02 status half-installed debianutils:armhf 4.7
2018-07-31 00:30:02 status unpacked debianutils:armhf 4.7
2018-07-31 00:30:02 status unpacked debianutils:armhf 4.7
2018-07-31 00:30:02 install diffutils:armhf <none> 1:3.3-3
2018-07-31 00:30:02 status half-installed diffutils:armhf 1:3.3-3
2018-07-31 00:30:02 status unpacked diffutils:armhf 1:3.3-3
2018-07-31 00:30:02 status unpacked diffutils:armhf 1:3.3-3
2018-07-31 00:30:02 upgrade dpkg:armhf 1.18.4ubuntu1 1.18.4ubuntu1
2018-07-31 00:30:02 status half-configured dpkg:armhf 1.18.4ubuntu1
2018-07-31 00:30:02 status unpacked dpkg:armhf 1.18.4ubuntu1
2018-07-31 00:30:02 status half-installed dpkg:armhf 1.18.4ubuntu1
2018-07-31 00:30:02 status half-installed dpkg:armhf 1.18.4ubuntu1
2018-07-31 00:30:02 status unpacked dpkg:armhf 1.18.4ubuntu1
2018-07-31 00:30:02 status unpacked dpkg:armhf 1.18.4ubuntu1
2018-07-31 00:30:02 install e2fslibs:armhf <none> 1.42.13-1ubuntu1
2018-07-31 00:30:02 status half-installed e2fslibs:armhf 1.42.13-1ubuntu1
2018-07-31 00:30:02 status unpacked e2fslibs:armhf 1.42.13-1ubuntu1
2018-07-31 00:30:02 status unpacked e2fslibs:armhf 1.42.13-1ubuntu1
2018-07-31 00:30:02 install e2fsprogs:armhf <none> 1.42.13-1ubuntu1
2018-07-31 00:30:02 status half-installed e2fsprogs:armhf 1.42.13-1ubuntu1
2018-07-31 00:30:03 status unpacked e2fsprogs:armhf 1.42.13-1ubuntu1
2018-07-31 00:30:03 status unpacked e2fsprogs:armhf 1.42.13-1ubuntu1
2018-07-31 00:30:03 install findutils:armhf <none> 4.6.0+git+20160126-2
2018-07-31 00:30:03 status half-installed findutils:armhf 4.6.0+git+20160126-2
2018-07-31 00:30:03 status unpacked findutils:armhf 4.6.0+git+20160126-2
2018-07-31 00:30:03 status unpacked findutils:armhf 4.6.0+git+20160126-2
2018-07-31 00:30:03 install gcc-6-base:armhf <none> 6.0.1-0ubuntu1
2018-07-31 00:30:03 status half-installed gcc-6-base:armhf 6.0.1-0ubuntu1
2018-07-31 00:30:03 status unpacked gcc-6-base:armhf 6.0.1-0ubuntu1
2018-07-31 00:30:03 status unpacked gcc-6-base:armhf 6.0.1-0ubuntu1
2018-07-31 00:30:03 install grep:armhf <none> 2.24-1
2018-07-31 00:30:03 status half-installed grep:armhf 2.24-1
2018-07-31 00:30:03 status unpacked grep:armhf 2.24-1
2018-07-31 00:30:03 status unpacked grep:armhf 2.24-1
2018-07-31 00:30:03 install gzip:armhf <none> 1.6-4ubuntu1
2018-07-31 00:30:03 status half-installed gzip:armhf 1.6-4ubuntu1
2018-07-31 00:30:03 status unpacked gzip:armhf 1.6-4ubuntu1
2018-07-31 00:30:03 status unpacked gzip:armhf 1.6-4ubuntu1
2018-07-31 00:30:03 install hostname:armhf <none> 3.16ubuntu2
2018-07-31 00:30:03 status half-installed hostname:armhf 3.16ubuntu2
2018-07-31 00:30:03 status unpacked hostname:armhf 3.16ubuntu2
2018-07-31 00:30:03 status unpacked hostname:armhf 3.16ubuntu2
2018-07-31 00:30:03 install init:armhf <none> 1.29ubuntu1
2018-07-31 00:30:03 status half-installed init:armhf 1.29ubuntu1
2018-07-31 00:30:03 status unpacked init:armhf 1.29ubuntu1
2018-07-31 00:30:03 status unpacked init:armhf 1.29ubuntu1
2018-07-31 00:30:03 install init-system-helpers:all <none> 1.29ubuntu1
2018-07-31 00:30:03 status half-installed init-system-helpers:all 1.29ubuntu1
2018-07-31 00:30:03 status unpacked init-system-helpers:all 1.29ubuntu1
2018-07-31 00:30:03 status unpacked init-system-helpers:all 1.29ubuntu1
2018-07-31 00:30:03 install initscripts:armhf <none> 2.88dsf-59.3ubuntu2
2018-07-31 00:30:03 status half-installed initscripts:armhf 2.88dsf-59.3ubuntu2
2018-07-31 00:30:03 status unpacked initscripts:armhf 2.88dsf-59.3ubuntu2
2018-07-31 00:30:03 status unpacked initscripts:armhf 2.88dsf-59.3ubuntu2
2018-07-31 00:30:03 install insserv:armhf <none> 1.14.0-5ubuntu3
2018-07-31 00:30:03 status half-installed insserv:armhf 1.14.0-5ubuntu3
2018-07-31 00:30:03 status unpacked insserv:armhf 1.14.0-5ubuntu3
2018-07-31 00:30:03 status unpacked insserv:armhf 1.14.0-5ubuntu3
2018-07-31 00:30:03 install libacl1:armhf <none> 2.2.52-3
2018-07-31 00:30:03 status half-installed libacl1:armhf 2.2.52-3
2018-07-31 00:30:03 status unpacked libacl1:armhf 2.2.52-3
2018-07-31 00:30:03 status unpacked libacl1:armhf 2.2.52-3
2018-07-31 00:30:03 install libapparmor1:armhf <none> 2.10.95-0ubuntu2
2018-07-31 00:30:03 status half-installed libapparmor1:armhf 2.10.95-0ubuntu2
2018-07-31 00:30:03 status unpacked libapparmor1:armhf 2.10.95-0ubuntu2
2018-07-31 00:30:03 status unpacked libapparmor1:armhf 2.10.95-0ubuntu2
2018-07-31 00:30:03 install libattr1:armhf <none> 1:2.4.47-2
2018-07-31 00:30:03 status half-installed libattr1:armhf 1:2.4.47-2
2018-07-31 00:30:03 status unpacked libattr1:armhf 1:2.4.47-2
2018-07-31 00:30:03 status unpacked libattr1:armhf 1:2.4.47-2
2018-07-31 00:30:03 install libaudit-common:all <none> 1:2.4.5-1ubuntu2
2018-07-31 00:30:03 status half-installed libaudit-common:all 1:2.4.5-1ubuntu2
2018-07-31 00:30:03 status unpacked libaudit-common:all 1:2.4.5-1ubuntu2
2018-07-31 00:30:03 status unpacked libaudit-common:all 1:2.4.5-1ubuntu2
2018-07-31 00:30:03 install libaudit1:armhf <none> 1:2.4.5-1ubuntu2
2018-07-31 00:30:03 status half-installed libaudit1:armhf 1:2.4.5-1ubuntu2
2018-07-31 00:30:03 status unpacked libaudit1:armhf 1:2.4.5-1ubuntu2
2018-07-31 00:30:03 status unpacked libaudit1:armhf 1:2.4.5-1ubuntu2
2018-07-31 00:30:03 install libblkid1:armhf <none> 2.27.1-6ubuntu3
2018-07-31 00:30:03 status half-installed libblkid1:armhf 2.27.1-6ubuntu3
2018-07-31 00:30:03 status unpacked libblkid1:armhf 2.27.1-6ubuntu3
2018-07-31 00:30:03 status unpacked libblkid1:armhf 2.27.1-6ubuntu3
2018-07-31 00:30:03 install libbz2-1.0:armhf <none> 1.0.6-8
2018-07-31 00:30:03 status half-installed libbz2-1.0:armhf 1.0.6-8
2018-07-31 00:30:03 status unpacked libbz2-1.0:armhf 1.0.6-8
2018-07-31 00:30:03 status unpacked libbz2-1.0:armhf 1.0.6-8
2018-07-31 00:30:03 install libc-bin:armhf <none> 2.23-0ubuntu3
2018-07-31 00:30:03 status half-installed libc-bin:armhf 2.23-0ubuntu3
2018-07-31 00:30:04 status unpacked libc-bin:armhf 2.23-0ubuntu3
2018-07-31 00:30:04 status unpacked libc-bin:armhf 2.23-0ubuntu3
2018-07-31 00:30:04 upgrade libc6:armhf 2.23-0ubuntu3 2.23-0ubuntu3
2018-07-31 00:30:04 status half-configured libc6:armhf 2.23-0ubuntu3
2018-07-31 00:30:04 status unpacked libc6:armhf 2.23-0ubuntu3
2018-07-31 00:30:04 status half-installed libc6:armhf 2.23-0ubuntu3
2018-07-31 00:30:04 status half-installed libc6:armhf 2.23-0ubuntu3
2018-07-31 00:30:04 status unpacked libc6:armhf 2.23-0ubuntu3
2018-07-31 00:30:04 status unpacked libc6:armhf 2.23-0ubuntu3
2018-07-31 00:30:05 install libcap2:armhf <none> 1:2.24-12
2018-07-31 00:30:05 status half-installed libcap2:armhf 1:2.24-12
2018-07-31 00:30:05 status unpacked libcap2:armhf 1:2.24-12
2018-07-31 00:30:05 status unpacked libcap2:armhf 1:2.24-12
2018-07-31 00:30:05 install libcap2-bin:armhf <none> 1:2.24-12
2018-07-31 00:30:05 status half-installed libcap2-bin:armhf 1:2.24-12
2018-07-31 00:30:05 status unpacked libcap2-bin:armhf 1:2.24-12
2018-07-31 00:30:05 status unpacked libcap2-bin:armhf 1:2.24-12
2018-07-31 00:30:05 install libcomerr2:armhf <none> 1.42.13-1ubuntu1
2018-07-31 00:30:05 status half-installed libcomerr2:armhf 1.42.13-1ubuntu1
2018-07-31 00:30:05 status unpacked libcomerr2:armhf 1.42.13-1ubuntu1
2018-07-31 00:30:05 status unpacked libcomerr2:armhf 1.42.13-1ubuntu1
2018-07-31 00:30:05 install libcryptsetup4:armhf <none> 2:1.6.6-5ubuntu2
2018-07-31 00:30:05 status half-installed libcryptsetup4:armhf 2:1.6.6-5ubuntu2
2018-07-31 00:30:05 status unpacked libcryptsetup4:armhf 2:1.6.6-5ubuntu2
2018-07-31 00:30:05 status unpacked libcryptsetup4:armhf 2:1.6.6-5ubuntu2
2018-07-31 00:30:05 install libdb5.3:armhf <none> 5.3.28-11
2018-07-31 00:30:05 status half-installed libdb5.3:armhf 5.3.28-11
2018-07-31 00:30:05 status unpacked libdb5.3:armhf 5.3.28-11
2018-07-31 00:30:05 status unpacked libdb5.3:armhf 5.3.28-11
2018-07-31 00:30:05 install libdebconfclient0:armhf <none> 0.198ubuntu1
2018-07-31 00:30:05 status half-installed libdebconfclient0:armhf 0.198ubuntu1
2018-07-31 00:30:05 status unpacked libdebconfclient0:armhf 0.198ubuntu1
2018-07-31 00:30:05 status unpacked libdebconfclient0:armhf 0.198ubuntu1
2018-07-31 00:30:05 install libdevmapper1.02.1:armhf <none> 2:1.02.110-1ubuntu10
2018-07-31 00:30:05 status half-installed libdevmapper1.02.1:armhf 2:1.02.110-1ubuntu10
2018-07-31 00:30:05 status unpacked libdevmapper1.02.1:armhf 2:1.02.110-1ubuntu10
2018-07-31 00:30:05 status unpacked libdevmapper1.02.1:armhf 2:1.02.110-1ubuntu10
2018-07-31 00:30:05 install libfdisk1:armhf <none> 2.27.1-6ubuntu3
2018-07-31 00:30:05 status half-installed libfdisk1:armhf 2.27.1-6ubuntu3
2018-07-31 00:30:05 status unpacked libfdisk1:armhf 2.27.1-6ubuntu3
2018-07-31 00:30:05 status unpacked libfdisk1:armhf 2.27.1-6ubuntu3
2018-07-31 00:30:05 install libgcc1:armhf <none> 1:6.0.1-0ubuntu1
2018-07-31 00:30:05 status half-installed libgcc1:armhf 1:6.0.1-0ubuntu1
2018-07-31 00:30:05 status unpacked libgcc1:armhf 1:6.0.1-0ubuntu1
2018-07-31 00:30:05 status unpacked libgcc1:armhf 1:6.0.1-0ubuntu1
2018-07-31 00:30:05 install libgcrypt20:armhf <none> 1.6.5-2
2018-07-31 00:30:05 status half-installed libgcrypt20:armhf 1.6.5-2
2018-07-31 00:30:05 status unpacked libgcrypt20:armhf 1.6.5-2
2018-07-31 00:30:05 status unpacked libgcrypt20:armhf 1.6.5-2
2018-07-31 00:30:05 install libgpg-error0:armhf <none> 1.21-2ubuntu1
2018-07-31 00:30:05 status half-installed libgpg-error0:armhf 1.21-2ubuntu1
2018-07-31 00:30:05 status unpacked libgpg-error0:armhf 1.21-2ubuntu1
2018-07-31 00:30:05 status unpacked libgpg-error0:armhf 1.21-2ubuntu1
2018-07-31 00:30:05 install libkmod2:armhf <none> 22-1ubuntu4
2018-07-31 00:30:05 status half-installed libkmod2:armhf 22-1ubuntu4
2018-07-31 00:30:05 status unpacked libkmod2:armhf 22-1ubuntu4
2018-07-31 00:30:05 status unpacked libkmod2:armhf 22-1ubuntu4
2018-07-31 00:30:05 install liblzma5:armhf <none> 5.1.1alpha+20120614-2ubuntu2
2018-07-31 00:30:05 status half-installed liblzma5:armhf 5.1.1alpha+20120614-2ubuntu2
2018-07-31 00:30:05 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2ubuntu2
2018-07-31 00:30:05 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2ubuntu2
2018-07-31 00:30:05 install libmount1:armhf <none> 2.27.1-6ubuntu3
2018-07-31 00:30:05 status half-installed libmount1:armhf 2.27.1-6ubuntu3
2018-07-31 00:30:05 status unpacked libmount1:armhf 2.27.1-6ubuntu3
2018-07-31 00:30:05 status unpacked libmount1:armhf 2.27.1-6ubuntu3
2018-07-31 00:30:05 install libncurses5:armhf <none> 6.0+20160213-1ubuntu1
2018-07-31 00:30:05 status half-installed libncurses5:armhf 6.0+20160213-1ubuntu1
2018-07-31 00:30:05 status unpacked libncurses5:armhf 6.0+20160213-1ubuntu1
2018-07-31 00:30:05 status unpacked libncurses5:armhf 6.0+20160213-1ubuntu1
2018-07-31 00:30:05 install libncursesw5:armhf <none> 6.0+20160213-1ubuntu1
2018-07-31 00:30:05 status half-installed libncursesw5:armhf 6.0+20160213-1ubuntu1
2018-07-31 00:30:05 status unpacked libncursesw5:armhf 6.0+20160213-1ubuntu1
2018-07-31 00:30:05 status unpacked libncursesw5:armhf 6.0+20160213-1ubuntu1
2018-07-31 00:30:05 install libpam-modules:armhf <none> 1.1.8-3.2ubuntu2
2018-07-31 00:30:05 status half-installed libpam-modules:armhf 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 status unpacked libpam-modules:armhf 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 status unpacked libpam-modules:armhf 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 install libpam-modules-bin:armhf <none> 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 status half-installed libpam-modules-bin:armhf 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 status unpacked libpam-modules-bin:armhf 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 status unpacked libpam-modules-bin:armhf 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 install libpam-runtime:all <none> 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 status half-installed libpam-runtime:all 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 install libpam0g:armhf <none> 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 status half-installed libpam0g:armhf 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 status unpacked libpam0g:armhf 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 status unpacked libpam0g:armhf 1.1.8-3.2ubuntu2
2018-07-31 00:30:06 install libpcre3:armhf <none> 2:8.38-3.1
2018-07-31 00:30:06 status half-installed libpcre3:armhf 2:8.38-3.1
2018-07-31 00:30:06 status unpacked libpcre3:armhf 2:8.38-3.1
2018-07-31 00:30:06 status unpacked libpcre3:armhf 2:8.38-3.1
2018-07-31 00:30:06 install libprocps4:armhf <none> 2:3.3.10-4ubuntu2
2018-07-31 00:30:06 status half-installed libprocps4:armhf 2:3.3.10-4ubuntu2
2018-07-31 00:30:06 status unpacked libprocps4:armhf 2:3.3.10-4ubuntu2
2018-07-31 00:30:06 status unpacked libprocps4:armhf 2:3.3.10-4ubuntu2
2018-07-31 00:30:06 install libseccomp2:armhf <none> 2.2.3-3ubuntu3
2018-07-31 00:30:06 status half-installed libseccomp2:armhf 2.2.3-3ubuntu3
2018-07-31 00:30:06 status unpacked libseccomp2:armhf 2.2.3-3ubuntu3
2018-07-31 00:30:06 status unpacked libseccomp2:armhf 2.2.3-3ubuntu3
2018-07-31 00:30:06 install libselinux1:armhf <none> 2.4-3build2
